Year,Date,Sector,Observed_sp,Nb_ind,Observers,Nb_observers,Nb_field_hours,Transportation,Field_activity,Notes
2022,195,CAMP 1,Common Raven ,4,DBO,1,7,on foot,weasel trapping,
2022,195,CAMP 1,Lapland Longspur ,10,DBO,1,7,on foot,weasel trapping,
2022,196,CAMP 1,Common Ringed Plover,2,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Red-throated Loon,1,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Pacific Loon,2,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Cackling Goose,70,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Horned Lark ,2,GB,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Greater Snow Goose,150,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,King Eider,1,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Long-tailed Duck ,20,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Arctic Hare ,1,GB,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Lapland Longspur ,5,GB,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Sandhill Crane ,6,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Snow Bunting ,8,GB,1,5,on foot,avian predator survey,
2022,196,CAMP 1,American Pipit ,10,GB,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Sandhill Crane ,2,GB,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Lapland Longspur ,15,CGR,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Common Raven ,1,CGR,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Baird’s Sandpiper ,2,CGR,1,5,on foot,avian predator survey,
2022,196,CAMP 1,American Golden Plover ,2,CGR,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Sandhill Crane ,4,CGR,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Red-throated Loon,1,CGR,1,5,on foot,avian predator survey,
2022,196,CAMP 1,Lapland Longspur ,25,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Common Raven ,1,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Glaucous Gull ,6,LM,1,5,on foot,bird nest search and monitoring,
2022,196,CAMP 1,Baird’s Sandpiper ,2,LM,1,5,on foot,bird nest search and monitoring,
2022,197,CAMP 1,Sandhill Crane ,2,GB,1,3,on foot,lemming live trapping,
2022,197,CAMP 1,Lapland Longspur ,5,GB,1,3,on foot,lemming live trapping,
2022,197,CAMP 1,Glaucous Gull ,2,GB,1,3,on foot,lemming live trapping,
2022,199,CAMP 1,Pacific Loon,2,LM,1,3.5,on foot,artificial nest monitoring,
2022,199,CAMP 1,King Eider,16,LM,1,3.5,on foot,artificial nest monitoring,
2022,199,CAMP 1,Baird’s Sandpiper ,1,LM,1,3.5,on foot,artificial nest monitoring,
2022,199,CAMP 1,Glaucous Gull ,3,LM,1,3.5,on foot,artificial nest monitoring,
2022,199,CAMP 1,Lapland Longspur ,12,LM,1,3.5,on foot,artificial nest monitoring,
2022,199,CAMP 1,Long-tailed Jaeger ,15,LM,1,3.5,on foot,artificial nest monitoring,
2022,199,CAMP 1,Red-throated Loon,2,LM,1,3.5,on foot,artificial nest monitoring,
2022,200,CAMP 1,Brown Lemming,1,GB-CGR,2,8,on foot,lemming live trapping,
2022,200,CAMP 1,Common Raven ,1,GB-CGR,2,8,on foot,lemming live trapping,
2022,200,CAMP 1,Glaucous Gull ,2,GB-CGR,2,8,on foot,lemming live trapping,
2022,200,CAMP 1,Baird’s Sandpiper ,2,GB-CGR,2,8,on foot,lemming live trapping,
2022,200,CAMP 1,Sandhill Crane ,2,GB-CGR,2,8,on foot,lemming live trapping,
2022,200,CAMP 1,Rock Ptarmigan ,2,GB-CGR,2,8,on foot,lemming live trapping,
2022,200,CAMP 1,Pacific Loon,2,GB-CGR,2,8,on foot,lemming live trapping,
2022,200,CAMP 1,Lapland Longspur ,8,GB-CGR,2,8,on foot,lemming live trapping,
2022,200,CAMP 1,Sandhill Crane ,2,DBO,1,14,on foot,weasel trapping,
2022,200,CAMP 1,American Golden Plover ,4,DBO,1,14,on foot,weasel trapping,
2022,200,CAMP 1,Baird’s Sandpiper ,4,DBO,1,14,on foot,weasel trapping,
2022,200,CAMP 1,Lapland Longspur ,10,DBO,1,14,on foot,weasel trapping,
2022,200,CAMP 1,Arctic Fox ,1,DBO,1,14,on foot,weasel trapping,
2022,200,CAMP 1,Cackling Goose,2,DBO,1,14,on foot,weasel trapping,
2022,201,CAMP 1,Peregrine Falcon,1,DBO,1,3,on foot,weasel trapping,
2022,201,CAMP 1,Rock Ptarmigan ,2,DBO,1,3,on foot,weasel trapping,
2022,201,CAMP 1,Baird’s Sandpiper ,2,DBO,1,3,on foot,weasel trapping,
2022,201,CAMP 1,Lapland Longspur ,6,DBO,1,3,on foot,weasel trapping,
2022,201,CAMP 1,Cackling Goose,2,DBO,1,3,on foot,weasel trapping,
2022,201,CAMP 1,Red-throated Loon,1,DBO,1,3,on foot,weasel trapping,
2022,201,CAMP 1,Long-tailed Duck ,10,DBO,1,3,on foot,weasel trapping,
2022,202,CAMP 3,American Golden Plover ,9,GB,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Sandhill Crane ,2,GB,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Arctic Fox ,1,CGR,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Lapland Longspur ,6,CGR,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Common Raven ,2,CGR,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Arctic Fox ,1,GB,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Lapland Longspur ,20,GB,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Glaucous Gull ,1,GB,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Glaucous Gull ,1,CGR,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Baird’s Sandpiper ,3,CGR,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Long-tailed Jaeger ,1,GB,1,2.5,on foot,lemming winter nest survey,
2022,202,CAMP 3,Baird’s Sandpiper ,7,GB,1,2.5,on foot,lemming winter nest survey,
2022,203,CAMP 1,Glaucous Gull ,1,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,Baird’s Sandpiper ,2,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,Sandhill Crane ,4,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,American Golden Plover ,4,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,Cackling Goose,14,MWB,1,2,on foot,weasel trapping,
2022,203,CAMP 1,Glaucous Gull ,4,MWB,1,2,on foot,weasel trapping,
2022,203,CAMP 1,Lapland Longspur ,4,MWB,1,2,on foot,weasel trapping,
2022,203,CAMP 1,Long-tailed Duck ,5,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,Red-throated Loon,2,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,Greater Snow Goose,100,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,Sandhill Crane ,4,MWB,1,2,on foot,weasel trapping,
2022,203,CAMP 1,Long-tailed Duck ,5,MWB,1,2,on foot,weasel trapping,
2022,203,CAMP 1,Greater Snow Goose,100,MWB,1,2,on foot,weasel trapping,
2022,203,CAMP 1,Red-throated Loon,1,MWB,1,2,on foot,weasel trapping,
2022,203,CAMP 1,Cackling Goose,2,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,Lapland Longspur ,7,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,American Pipit ,2,TG,1,2.5,on foot,birding,
2022,203,CAMP 1,Horned Lark ,3,TG,1,2.5,on foot,birding,
2022,204,CAMP 1,Red-throated Loon,2,DBO,1,10,on foot,weasel trapping,
2022,204,CAMP 1,Sandhill Crane ,5,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,Snow Bunting ,4,DBO,1,10,on foot,weasel trapping,
2022,204,CAMP 1,Red-throated Loon,3,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,Cackling Goose,16,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,Greater Snow Goose,70,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,Long-tailed Duck ,2,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,Baird’s Sandpiper ,1,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,Glaucous Gull ,4,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,Common Raven ,1,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,Lapland Longspur ,4,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,Polar Bear ,1,MWB-TG,2,1.5,on foot,birding,
2022,204,CAMP 1,White-rumped Sandpiper,3,MZCR-GB-IG-CGR,4,8,on foot,Lemming grid visit,
2022,204,CAMP 1,Baird’s Sandpiper ,2,MZCR-GB-IG-CGR,4,8,on foot,Lemming grid visit,
2022,204,CAMP 1,Glaucous Gull ,1,MZCR-GB-IG-CGR,4,8,on foot,Lemming grid visit,
2022,204,CAMP 1,Common Raven ,1,MZCR-GB-IG-CGR,4,8,on foot,Lemming grid visit,
2022,204,CAMP 1,Lapland Longspur ,5,MZCR-GB-IG-CGR,4,8,on foot,Lemming grid visit,
2022,204,CAMP 1,American Pipit ,3,DBO,1,10,on foot,weasel trapping,
2022,204,CAMP 1,Glaucous Gull ,1,DBO,1,10,on foot,weasel trapping,
2022,204,CAMP 1,American Golden Plover ,1,DBO,1,10,on foot,weasel trapping,
2022,204,CAMP 1,Long-tailed Duck ,6,DBO,1,10,on foot,weasel trapping,
2022,205,CAMP 1,Glaucous Gull ,4,MWB-TG,2,2,on foot,goose brood size observations,
2022,205,CAMP 1,Sandhill Crane ,6,MWB-TG,2,2,on foot,goose brood size observations,
2022,205,CAMP 1,Long-tailed Duck ,1,MWB-TG,2,2,on foot,goose brood size observations,
2022,205,CAMP 1,Pacific Loon,2,MWB-TG,2,2,on foot,goose brood size observations,
2022,205,CAMP 1,Red-throated Loon,4,MWB-TG,2,2,on foot,goose brood size observations,
2022,205,CAMP 1,Greater Snow Goose,100,MWB-TG,2,2,on foot,goose brood size observations,
2022,205,CAMP 1,Duck sp.,1,MWB-TG,2,2,on foot,goose brood size observations,
2022,205,CAMP 1,Lapland Longspur ,3,MWB-TG,2,2,on foot,goose brood size observations,
2022,206,CAMP 1,Baird’s Sandpiper ,6,DBO,1,11,on foot,weasel trapping,
2022,206,CAMP 1,Red-throated Loon,1,TG,1,0.5,on foot,birding,
2022,206,CAMP 1,Glaucous Gull ,1,DBO,1,11,on foot,weasel trapping,
2022,206,CAMP 1,Horned Lark ,1,DBO,1,11,on foot,weasel trapping,
2022,206,CAMP 1,American Pipit ,8,DBO,1,11,on foot,weasel trapping,
2022,206,CAMP 1,Lapland Longspur ,6,DBO,1,11,on foot,weasel trapping,
2022,206,CAMP 1,Cackling Goose,8,TG,1,0.5,on foot,birding,
2022,206,CAMP 1,Snow Bunting ,5,DBO,1,11,on foot,weasel trapping,
2022,206,CAMP 1,Lapland Longspur ,5,TG,1,0.5,on foot,birding,
2022,206,CAMP 1,Glaucous Gull ,4,TG,1,0.5,on foot,birding,
2022,206,CAMP 1,Sandhill Crane ,3,TG,1,0.5,on foot,birding,
2022,206,CAMP 1,Greater Snow Goose,150,TG,1,0.5,on foot,birding,
2022,206,CAMP 1,Pacific Loon,2,TG,1,0.5,on foot,birding,
2022,206,CAMP 1,Greater Snow Goose,200,DBO,1,11,on foot,weasel trapping,
2022,206,CAMP 1,Sandhill Crane ,2,DBO,1,11,on foot,weasel trapping,
2022,206,POINTE DUFOUR,Pacific Loon,2,GB,1,5,on foot,lemming winter nest survey,
2022,206,POINTE DUFOUR,American Golden Plover ,9,GB,1,5,on foot,lemming winter nest survey,
2022,206,POINTE DUFOUR,Long-tailed Jaeger ,4,GB,1,5,on foot,lemming winter nest survey,
2022,206,POINTE DUFOUR,Glaucous Gull ,5,GB,1,5,on foot,lemming winter nest survey,
2022,206,POINTE DUFOUR,Lapland Longspur ,8,GB,1,5,on foot,lemming winter nest survey,
2022,206,POINTE DUFOUR,Shorebird spp.,3,GB,1,5,on foot,lemming winter nest survey,
2022,207,CAMP 1,Rough-legged Hawk,1,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Cackling Goose,3,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Arctic Fox ,1,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Arctic Hare ,4,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Snow Bunting ,15,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Lapland Longspur ,3,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,American Pipit ,8,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Glaucous Gull ,1,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Baird’s Sandpiper ,6,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,American Golden Plover ,1,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Sandhill Crane ,6,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Baird’s Sandpiper ,1,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Common Ringed Plover,1,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Sandhill Crane ,8,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Long-tailed Duck ,14,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Greater Snow Goose,75,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Pacific Loon,3,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Red-throated Loon,4,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Glaucous Gull ,7,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Lapland Longspur ,4,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Cackling Goose,20,TG,1,0.6,on foot,birding,
2022,207,CAMP 1,Red-throated Loon,1,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Pacific Loon,1,MWB-TG,2,12,on foot,birding,
2022,207,CAMP 1,Greater Snow Goose,2,MWB-TG,2,12,on foot,birding,
2022,210,CAMP 1,Gyrfalcon,1,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Ermine,1,DBO,1,5,on foot,camera traps monitoring,
2022,210,CAMP 1,Red-throated Loon,1,DBO,1,5,on foot,camera traps monitoring,
2022,210,CAMP 1,Greater Snow Goose,4,DBO,1,5,on foot,camera traps monitoring,
2022,210,CAMP 1,Long-tailed Duck ,8,DBO,1,5,on foot,camera traps monitoring,
2022,210,CAMP 1,Sandhill Crane ,4,DBO,1,5,on foot,camera traps monitoring,
2022,210,CAMP 1,Glaucous Gull ,1,DBO,1,5,on foot,camera traps monitoring,
2022,210,CAMP 1,Lapland Longspur ,4,DBO,1,5,on foot,camera traps monitoring,
2022,210,CAMP 1,Arctic Hare ,1,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Snow Bunting ,35,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Lapland Longspur ,7,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,American Pipit ,15,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Horned Lark ,1,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Glaucous Gull ,1,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Baird’s Sandpiper ,3,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Common Ringed Plover,1,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Sandhill Crane ,3,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Peregrine Falcon,1,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Greater Snow Goose,3,LM-CGR-MWB-IG,4,56,on foot,Hiking,
2022,210,CAMP 1,Cackling Goose,200,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Snow Bunting ,4,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Lapland Longspur ,35,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,American Pipit ,10,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Common Raven ,1,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Horned Lark ,1,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Glaucous Gull ,2,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Baird’s Sandpiper ,2,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,White-rumped Sandpiper,2,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Common Ringed Plover,8,MZCR-GB,2,19,on foot,Hiking,#NAME?
2022,210,CAMP 1,Sandhill Crane ,20,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Long-tailed Duck ,9,MZCR-GB,2,19,on foot,Hiking,+7 bébés
2022,210,CAMP 1,Greater Snow Goose,201,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Red-throated Loon,2,MZCR-GB,2,19,on foot,Hiking,
2022,210,CAMP 1,Falcon sp.,1,DBO,1,5,on foot,camera traps monitoring,
2022,211,CAMP 1,Sandhill Crane ,2,TG,1,1.3,on foot,birding,
2022,211,CAMP 1,Horned Lark ,2,TG,1,1.3,on foot,birding,
2022,211,CAMP 1,American Pipit ,1,TG,1,1.3,on foot,birding,
2022,211,CAMP 1,Pacific Loon,1,TG,1,1.3,on foot,birding,
2022,211,CAMP 1,Rock Ptarmigan ,1,TG,1,1.3,on foot,birding,+ 3 bébés
2022,212,CAMP 1,Greater Snow Goose,200,TG,1,1.75,on foot,goose brood size observations,
2022,212,CAMP 1,Cackling Goose,17,TG,1,1.75,on foot,goose brood size observations,
2022,212,CAMP 1,Long-tailed Duck ,7,TG,1,1.75,on foot,goose brood size observations,
2022,212,CAMP 1,Sandhill Crane ,6,TG,1,1.75,on foot,goose brood size observations,
2022,212,CAMP 1,White-rumped Sandpiper,1,TG,1,1.75,on foot,goose brood size observations,
2022,212,CAMP 1,Baird’s Sandpiper ,2,TG,1,1.75,on foot,goose brood size observations,
2022,212,CAMP 1,Glaucous Gull ,5,TG,1,1.75,on foot,goose brood size observations,
2022,212,CAMP 1,Lapland Longspur ,8,TG,1,1.75,on foot,goose brood size observations,
2022,212,CAMP 1,Red-throated Loon,10,TG,1,1.75,on foot,goose brood size observations,
2022,212,CAMP 1,Pacific Loon,3,TG,1,1.75,on foot,goose brood size observations,
2022,213,CAMP 1,Sandhill Crane ,2,GB-CGR,2,3,on foot,goose exclosure installation/maintenance,
2022,213,CAMP 1,Greater Snow Goose,50,GB-CGR,2,3,on foot,goose exclosure installation/maintenance,
2022,213,CAMP 1,Red-throated Loon,2,GB-CGR,2,3,on foot,goose exclosure installation/maintenance,
2022,213,CAMP 1,Lapland Longspur ,5,MWB,1,1.5,on foot,artificial nest monitoring,
2022,213,CAMP 1,Glaucous Gull ,1,MWB,1,1.5,on foot,artificial nest monitoring,
2022,213,CAMP 1,Sandhill Crane ,3,MWB,1,1.5,on foot,artificial nest monitoring,
2022,213,CAMP 1,Greater Snow Goose,2,MWB,1,1.5,on foot,artificial nest monitoring,
2022,213,CAMP 1,Pacific Loon,4,MWB,1,1.5,on foot,artificial nest monitoring,
2022,213,CAMP 1,Long-tailed Duck ,8,DBO,1,9.5,on foot,Ermine monitoring,
2022,213,CAMP 1,Rough-legged Hawk,1,DBO,1,9.5,on foot,Ermine monitoring,
2022,213,CAMP 1,Gyrfalcon,1,DBO,1,9.5,on foot,Ermine monitoring,
2022,213,CAMP 1,Sandhill Crane ,2,DBO,1,9.5,on foot,Ermine monitoring,
2022,213,CAMP 1,Baird’s Sandpiper ,3,DBO,1,9.5,on foot,Ermine monitoring,
2022,213,CAMP 1,Horned Lark ,3,DBO,1,9.5,on foot,Ermine monitoring,
2022,213,CAMP 1,Common Raven ,1,DBO,1,9.5,on foot,Ermine monitoring,
2022,213,CAMP 1,Lapland Longspur ,4,DBO,1,9.5,on foot,Ermine monitoring,
2022,213,CAMP 1,Arctic Hare ,1,DBO,1,9.5,on foot,Ermine monitoring,
2022,213,CAMP 1,Lapland Longspur ,5,GB-CGR,2,3,on foot,goose exclosure installation/maintenance,
2022,213,CAMP 1,Common Raven ,1,GB-CGR,2,3,on foot,goose exclosure installation/maintenance,
2022,213,CAMP 1,Glaucous Gull ,6,GB-CGR,2,3,on foot,goose exclosure installation/maintenance,
2022,213,CAMP 1,Baird’s Sandpiper ,1,GB-CGR,2,3,on foot,goose exclosure installation/maintenance,
2022,213,CAMP 1,Long-tailed Duck ,4,GB-CGR,2,3,on foot,goose exclosure installation/maintenance,
2022,214,CAMP 1,Greater Snow Goose,500,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Long-tailed Duck ,11,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Sandhill Crane ,13,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,White-rumped Sandpiper,1,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Baird’s Sandpiper ,2,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Glaucous Gull ,22,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Common Raven ,5,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Lapland Longspur ,9,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Cackling Goose,34,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Eider sp.,6,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Common Raven ,1,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Glaucous Gull ,6,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Greater Snow Goose,4,MZCR,1,0.5,on foot,Hiking,
2022,214,CAMP 1,Long-tailed Duck ,12,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Greater Snow Goose,500,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Lapland Longspur ,5,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Pacific Loon,2,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Red-throated Loon,6,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Cackling Goose,11,MZCR,1,0.5,on foot,Hiking,7 bébés
2022,214,CAMP 1,Lapland Longspur ,4,MZCR,1,0.5,on foot,Hiking,
2022,214,CAMP 1,White-rumped Sandpiper,4,MZCR,1,0.5,on foot,Hiking,
2022,214,CAMP 1,Sandhill Crane ,2,MZCR,1,0.5,on foot,Hiking,
2022,214,CAMP 1,Pacific Loon,1,MZCR,1,0.5,on foot,Hiking,
2022,214,CAMP 1,Red-throated Loon,1,MZCR,1,0.5,on foot,Hiking,
2022,214,CAMP 1,Sandhill Crane ,4,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Cackling Goose,6,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Sandpiper sp.,1,MWB,1,7,on foot,artificial nest monitoring,
2022,214,CAMP 1,Red-throated Loon,12,TG,1,3,on foot,goose brood size observations,
2022,214,CAMP 1,Pacific Loon,3,TG,1,3,on foot,goose brood size observations,
2022,215,CAMP 1,Red-throated Loon,6,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Alcidae sp.,3,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Gull sp.,1,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Northern Fulmar,1,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Seal spp.,6,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Cackling Goose,17,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Arctic Fox ,1,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Lapland Longspur ,25,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Common Raven ,4,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Arctic Tern ,1,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,1 bébé
2022,215,CAMP 1,Glaucous Gull ,35,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Parasitic Jaeger ,1,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Baird’s Sandpiper ,25,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,White-rumped Sandpiper,1,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Common Ringed Plover,3,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Sandhill Crane ,6,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Peregrine Falcon,1,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Long-tailed Duck ,7,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,King Eider,53,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Greater Snow Goose,400,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,215,CAMP 1,Pacific Loon,4,TG-MWB-IG-GB-CGR-MZCR,6,33,on foot,Hiking,
2022,216,CAMP 1,Glaucous Gull ,2,CGR-GB-IG,3,4.5,on foot,canyon survey,
2022,216,CAMP 1,Lapland Longspur ,1,CGR-GB-IG,3,4.5,on foot,canyon survey,
2022,216,CAMP 1,Brown Lemming,1,CGR-GB-IG,3,4.5,on foot,canyon survey,
2022,216,CAMP 1,Red-throated Loon,2,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Pacific Loon,5,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Yellow-billed Loon ,1,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Greater Snow Goose,12,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Sandhill Crane ,3,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Baird’s Sandpiper ,2,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Glaucous Gull ,1,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Lapland Longspur ,2,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Arctic Fox ,1,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Cackling Goose,24,TG-DBO-MWB,3,2.25,on foot,birding,
2022,216,CAMP 1,Common Raven ,1,MWB-TG,2,1.5,on foot,bird nest trapping and bird nest searching,
2022,216,CAMP 1,Baird’s Sandpiper ,1,MWB-TG,2,1.5,on foot,bird nest trapping and bird nest searching,
